quantum_value,greedy_value,opt_value,number_nodes,number_edges,nb_sg,nb_mis,expl_thres:,graph_solved_list_num_edges,graph_solved_list_num_nodes,solution_quantum,solution_greedy,solution_cplex
8.8837,10.075999999999997,12.283599999999996,544,112012,3,4,10,"[24, 24, 23]","[17, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_206', 'l_d_1-R_a_207', 'l_d_0-R_a_205', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_1-R_d_244', 'l_d_6-R_d_243', 'l_a_0-R_a_205', 'l_p_0-R_a_207', 'l_p_0-R_d_244', 'l_p_1-R_a_206', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,3,4,15,"[24, 24, 23, 8, 9, 9, 9]","[17, 16, 16, 7, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
8.8837,10.075999999999997,12.283599999999996,544,112012,3,5,10,"[24, 24, 23]","[17, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_206', 'l_d_1-R_a_207', 'l_d_0-R_a_205', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_1-R_d_244', 'l_d_6-R_d_243', 'l_a_0-R_a_205', 'l_p_0-R_a_207', 'l_p_0-R_d_244', 'l_p_1-R_a_206', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,3,5,15,"[24, 24, 23, 8, 9, 9, 9]","[17, 16, 16, 7, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,1,10,"[24, 24, 23, 24, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,1,15,"[24, 24, 23, 24, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,2,10,"[24, 24, 23, 24, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,2,15,"[24, 24, 23, 24, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,3,10,"[24, 24, 23, 24]","[17, 16, 16, 16]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,4,3,15,"[24, 24, 23, 24, 8, 9, 9, 9, 9, 9, 9, 9, 9, 8, 8, 8, 8]","[17, 16, 16, 16, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.0742,10.075999999999997,12.283599999999996,544,112012,4,4,10,"[24, 24, 23, 24]","[17, 16, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_205', 'l_p_0-R_a_206', 'l_a_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_0-R_a_207', 'l_d_0-R_d_244', 'l_d_1-R_a_206', 'l_d_6-R_d_243', 'l_a_0-R_d_244', 'l_p_1-R_a_205', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.0742,10.075999999999997,12.283599999999996,544,112012,4,4,15,"[24, 24, 23, 24]","[17, 16, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_205', 'l_p_0-R_a_206', 'l_a_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_0-R_a_207', 'l_d_0-R_d_244', 'l_d_1-R_a_206', 'l_d_6-R_d_243', 'l_a_0-R_d_244', 'l_p_1-R_a_205', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.0742,10.075999999999997,12.283599999999996,544,112012,4,5,10,"[24, 24, 23, 24]","[17, 16, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_205', 'l_p_0-R_a_206', 'l_a_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_0-R_a_207', 'l_d_0-R_d_244', 'l_d_1-R_a_206', 'l_d_6-R_d_243', 'l_a_0-R_d_244', 'l_p_1-R_a_205', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.0742,10.075999999999997,12.283599999999996,544,112012,4,5,15,"[24, 24, 23, 24]","[17, 16, 16, 16]","['l_d_3-R_a_189', 'l_a_1-R_d_243', 'l_d_2-R_a_205', 'l_p_0-R_a_206', 'l_a_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_0-R_a_207', 'l_d_0-R_d_244', 'l_d_1-R_a_206', 'l_d_6-R_d_243', 'l_a_0-R_d_244', 'l_p_1-R_a_205', 'l_p_2-R_a_189']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,5,1,10,"[24, 24, 23, 24, 25, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 15, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
9.707699999999999,10.075999999999997,12.283599999999996,544,112012,5,1,15,"[24, 24, 23, 24, 25, 8, 9, 9, 9, 9]","[17, 16, 16, 16, 15, 7, 6, 6, 6, 6]","['l_d_4-R_d_67', 'l_p_3-R_d_67', 'l_a_1-R_d_243', 'l_d_1-R_a_206', 'l_d_0-R_a_207', 'l_d_1-R_n_17', 'l_p_0-R_n_17', 'l_d_2-R_a_29', 'l_p_1-R_a_29', 'l_d_0-R_d_244', 'l_d_2-R_d_31', 'l_d_6-R_d_243', 'l_a_0-R_a_207', 'l_a_0-R_d_244', 'l_p_0-R_a_206', 'l_p_1-R_d_31']","['l_d_4-R_n_17', 'l_p_0-R_h_335', 'l_d_4-R_d_244', 'l_d_2-R_d_31', 'l_d_0-R_d_67', 'l_a_1-R_d_243', 'l_d_2-R_a_29', 'l_d_3-R_a_206', 'l_a_0-R_d_67', 'l_p_1-R_a_29', 'l_p_3-R_a_207', 'l_p_2-R_a_206', 'l_d_6-R_d_243', 'l_p_3-R_d_244', 'l_p_1-R_d_31', 'l_d_1-R_h_335', 'l_p_3-R_n_17', 'l_d_4-R_a_207']","['l_d_0-R_a_204', 'l_d_1-R_a_205', 'l_d_2-R_a_189', 'l_d_3-R_d_67', 'l_d_4-R_a_29', 'l_d_4-R_d_31', 'l_d_5-R_a_207', 'l_d_5-R_d_244', 'l_d_5-R_n_17', 'l_d_6-R_a_206', 'l_a_0-R_a_204', 'l_a_1-R_a_206', 'l_p_0-R_a_205', 'l_p_1-R_a_189', 'l_p_2-R_d_67', 'l_p_3-R_a_29', 'l_p_3-R_d_31', 'l_p_4-R_a_207', 'l_p_4-R_d_244', 'l_p_4-R_n_17']"
